Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,CallLengthMin
51,services,divorced,secondary,0,9,0,0,unknown,18,jun,2,-1,0,unknown,1,6.18333333333333
45,management,single,tertiary,0,4831,0,0,cellular,29,jan,11,-1,0,unknown,1,7.98333333333333
34,services,married,secondary,0,1337,0,0,cellular,12,aug,2,104,1,success,1,4.25
41,admin.,single,tertiary,0,982,0,0,cellular,23,jul,1,-1,0,unknown,0,1.75
36,self-employed,married,tertiary,0,2012,0,0,cellular,10,feb,7,-1,0,unknown,0,3.13333333333333
31,technician,married,secondary,0,28,0,0,cellular,21,aug,2,-1,0,unknown,0,2.91666666666667
30,management,single,tertiary,0,364,0,0,cellular,30,apr,2,-1,0,unknown,1,5.1
28,blue-collar,single,primary,0,2340,1,0,unknown,19,jun,1,-1,0,unknown,0,6.65
36,admin.,divorced,secondary,0,0,1,0,unknown,7,may,2,-1,0,unknown,0,2.21666666666667
31,blue-collar,married,primary,0,3283,1,0,unknown,29,may,5,-1,0,unknown,0,1.66666666666667
37,blue-collar,married,secondary,0,408,1,0,telephone,9,feb,9,-1,0,unknown,0,0.466666666666667
48,blue-collar,single,secondary,0,580,1,0,unknown,12,jun,2,-1,0,unknown,0,3.08333333333333
32,management,single,tertiary,0,2613,0,0,cellular,4,may,2,-1,0,unknown,0,8.66666666666667
40,blue-collar,divorced,secondary,0,-426,0,1,unknown,26,may,1,-1,0,unknown,0,4.08333333333333
47,technician,married,tertiary,0,1115,1,0,telephone,23,jul,9,-1,0,unknown,0,0.3
32,services,married,secondary,0,4885,1,1,cellular,18,nov,2,-1,0,unknown,0,6.66666666666667
57,unemployed,married,primary,0,0,1,0,cellular,20,nov,2,-1,0,unknown,0,3.85
63,management,married,tertiary,0,5112,0,0,telephone,13,nov,2,95,3,failure,1,36.4
40,unemployed,single,tertiary,0,7968,0,0,cellular,3,sep,1,93,1,success,1,12.2166666666667
37,blue-collar,married,secondary,0,604,1,0,cellular,7,oct,1,495,1,failure,1,6.18333333333333
28,technician,single,tertiary,0,4987,0,0,cellular,9,feb,21,-1,0,unknown,1,4.21666666666667
42,blue-collar,married,primary,0,1978,1,0,cellular,20,apr,4,-1,0,unknown,0,1.13333333333333
61,retired,married,secondary,0,3114,0,0,cellular,13,nov,1,-1,0,unknown,1,6.35
40,entrepreneur,single,secondary,0,5,0,1,cellular,15,jul,3,-1,0,unknown,0,1.95
28,blue-collar,married,secondary,0,948,1,0,unknown,9,may,1,-1,0,unknown,0,7.58333333333333
49,management,married,tertiary,0,2139,0,0,cellular,5,aug,1,-1,0,unknown,0,4.63333333333333
53,services,divorced,primary,0,-291,1,1,unknown,7,may,1,-1,0,unknown,1,9.85
33,services,married,secondary,0,114,0,1,unknown,3,jul,1,-1,0,unknown,1,11.2666666666667
33,management,married,tertiary,0,4570,0,0,cellular,22,aug,2,-1,0,unknown,1,20.9666666666667
57,housemaid,married,primary,0,625,0,1,unknown,11,jun,1,-1,0,unknown,1,14.45
34,blue-collar,married,secondary,0,559,1,0,telephone,18,nov,1,193,1,other,0,0.783333333333333
42,management,married,tertiary,0,294,0,0,cellular,26,aug,1,-1,0,unknown,1,8.55
59,management,married,tertiary,0,474,0,0,cellular,21,aug,1,-1,0,unknown,1,4.2
32,management,single,tertiary,0,1047,1,0,cellular,13,aug,6,-1,0,unknown,0,3.38333333333333
46,blue-collar,married,secondary,0,668,1,0,unknown,15,may,2,-1,0,unknown,1,21.05
28,self-employed,married,tertiary,0,0,1,0,cellular,4,feb,3,196,4,failure,1,9.1
63,management,married,unknown,0,2352,0,0,telephone,4,may,7,-1,0,unknown,1,7.91666666666667
48,services,married,secondary,0,1199,1,0,unknown,13,may,1,-1,0,unknown,0,1.26666666666667
46,unemployed,single,tertiary,0,44,0,0,cellular,14,aug,1,-1,0,unknown,1,3.75
52,management,married,tertiary,0,583,0,0,cellular,17,nov,1,91,2,failure,1,3.48333333333333
23,services,single,secondary,0,31,0,0,cellular,1,jun,1,-1,0,unknown,1,3.2
52,management,married,tertiary,0,3163,0,0,cellular,25,aug,6,-1,0,unknown,0,0.933333333333333
43,services,married,secondary,0,642,0,0,cellular,31,jul,2,-1,0,unknown,0,10.7333333333333
30,blue-collar,married,secondary,0,309,1,0,unknown,7,may,2,-1,0,unknown,1,26.2333333333333
40,management,married,tertiary,0,-117,1,0,cellular,17,jul,2,-1,0,unknown,0,12.8333333333333
36,technician,single,secondary,0,98,0,0,cellular,30,jan,1,-1,0,unknown,1,12.85
44,management,married,tertiary,0,677,1,0,unknown,12,jun,2,-1,0,unknown,0,2.16666666666667
37,admin.,married,secondary,0,11303,0,0,cellular,26,may,2,-1,0,unknown,0,8.33333333333333
21,student,single,primary,0,1596,0,0,cellular,26,aug,1,93,2,failure,0,1.91666666666667
44,technician,married,secondary,0,13761,1,0,unknown,29,may,1,-1,0,unknown,0,1.08333333333333
31,management,single,secondary,0,1088,1,0,cellular,8,apr,2,-1,0,unknown,1,9.58333333333333
49,technician,married,tertiary,0,2611,0,0,cellular,20,apr,2,-1,0,unknown,1,3.23333333333333
30,services,single,secondary,0,631,1,0,cellular,18,may,1,-1,0,unknown,0,1.63333333333333
44,blue-collar,married,primary,0,503,1,0,unknown,7,may,2,-1,0,unknown,0,10.4833333333333
34,admin.,married,secondary,0,21,0,0,cellular,17,apr,1,346,3,failure,0,5.53333333333333
71,retired,married,secondary,0,2850,0,0,cellular,17,feb,1,-1,0,unknown,1,3.08333333333333
37,technician,single,secondary,0,5436,1,0,cellular,6,may,11,351,1,failure,0,0.116666666666667
44,management,married,unknown,0,282,0,0,cellular,9,mar,2,154,3,success,1,11.6666666666667
28,admin.,married,secondary,0,330,0,0,cellular,2,dec,1,188,3,other,1,5.95
28,management,single,tertiary,0,-227,1,0,unknown,4,jun,2,-1,0,unknown,0,4.96666666666667
40,admin.,married,secondary,0,1538,1,0,unknown,30,may,2,-1,0,unknown,0,6.5
33,management,married,tertiary,0,2098,0,0,cellular,20,nov,1,-1,0,unknown,0,1.11666666666667
46,retired,married,secondary,0,119,0,1,cellular,30,jul,2,-1,0,unknown,0,1.41666666666667
42,management,single,tertiary,0,3445,0,0,cellular,19,nov,3,-1,0,unknown,0,27.7
55,technician,married,secondary,0,55,0,1,cellular,28,aug,17,-1,0,unknown,0,0.316666666666667
36,self-employed,single,tertiary,0,-103,1,1,telephone,17,oct,1,-1,0,unknown,1,54.2166666666667
28,services,single,tertiary,0,441,0,0,cellular,8,nov,1,-1,0,unknown,0,1.76666666666667
33,technician,married,secondary,0,620,0,0,cellular,14,aug,2,-1,0,unknown,0,1.76666666666667
35,management,divorced,tertiary,0,2885,0,0,cellular,13,aug,3,43,8,other,1,3.31666666666667
47,blue-collar,married,secondary,0,-216,1,0,cellular,6,may,1,282,3,failure,0,3.28333333333333
34,management,married,tertiary,0,0,1,0,cellular,7,aug,1,99,2,success,1,4.36666666666667
39,management,single,tertiary,0,1457,1,0,cellular,20,apr,1,-1,0,unknown,0,7.16666666666667
53,blue-collar,married,primary,0,5603,0,0,cellular,28,aug,6,-1,0,unknown,1,39.5333333333333
27,services,single,secondary,0,44,0,0,unknown,7,sep,1,-1,0,unknown,0,0.183333333333333
36,technician,married,secondary,0,632,1,0,cellular,19,aug,2,-1,0,unknown,0,5.1
51,self-employed,married,tertiary,0,150,0,0,unknown,9,jun,1,-1,0,unknown,0,2.43333333333333
30,management,single,secondary,0,0,0,0,cellular,11,aug,5,-1,0,unknown,0,1.68333333333333
33,management,single,tertiary,0,3770,0,0,cellular,28,jan,2,-1,0,unknown,0,12.6166666666667
33,self-employed,single,tertiary,0,61,0,0,cellular,19,aug,3,-1,0,unknown,1,13.9333333333333
33,self-employed,single,tertiary,0,658,1,0,cellular,21,oct,1,208,1,success,1,5.11666666666667
30,student,single,secondary,0,61,0,1,cellular,5,feb,5,8,2,other,0,2.21666666666667
29,blue-collar,married,secondary,0,87,1,0,unknown,6,jun,3,-1,0,unknown,0,22.1666666666667
37,services,married,secondary,0,1776,1,1,cellular,17,apr,1,-1,0,unknown,0,3.73333333333333
49,admin.,divorced,secondary,0,333,1,0,unknown,27,may,3,-1,0,unknown,0,0.6
28,management,single,tertiary,0,866,0,0,cellular,23,mar,2,-1,0,unknown,1,3.18333333333333
56,management,married,tertiary,0,616,0,0,cellular,13,aug,2,105,2,success,1,4.88333333333333
53,housemaid,married,primary,0,1869,0,0,cellular,11,aug,4,-1,0,unknown,0,1.7
36,technician,married,tertiary,0,301,1,0,unknown,7,may,2,-1,0,unknown,0,26.35
43,technician,married,secondary,0,308,1,0,cellular,3,feb,3,264,4,other,0,2.28333333333333
60,admin.,divorced,secondary,0,-41,1,1,cellular,6,feb,1,262,1,failure,1,27.6333333333333
34,technician,married,secondary,0,159,1,0,cellular,18,oct,1,-1,0,unknown,1,4.2
40,self-employed,single,tertiary,0,1616,0,0,telephone,28,jul,7,-1,0,unknown,1,16.8166666666667
59,retired,married,primary,0,6,0,0,cellular,7,aug,3,-1,0,unknown,0,7.46666666666667
34,technician,single,secondary,0,1866,0,0,cellular,8,may,3,185,1,failure,0,2.23333333333333
34,blue-collar,married,primary,0,2490,1,0,cellular,19,nov,2,180,1,failure,0,3.08333333333333
48,management,married,tertiary,1,0,1,0,cellular,31,jul,4,-1,0,unknown,0,4.68333333333333
29,technician,married,secondary,0,273,0,0,cellular,4,feb,2,-1,0,unknown,1,46.25
43,entrepreneur,married,tertiary,0,11532,1,0,telephone,25,jul,1,-1,0,unknown,0,0.966666666666667
33,services,married,secondary,0,207,1,0,cellular,14,may,4,-1,0,unknown,1,10.4833333333333
29,services,single,secondary,0,32,1,0,unknown,4,jun,1,-1,0,unknown,1,9.38333333333333
33,management,married,tertiary,1,-148,1,1,cellular,19,nov,2,-1,0,unknown,0,5.66666666666667
77,retired,married,secondary,0,4112,0,0,telephone,26,jan,1,95,2,success,1,26.9333333333333
40,blue-collar,married,primary,0,1758,1,0,unknown,16,may,3,-1,0,unknown,1,20.5
72,retired,married,tertiary,0,0,0,0,cellular,13,feb,1,-1,0,unknown,1,1.65
29,blue-collar,single,tertiary,0,455,0,0,telephone,27,may,2,36,1,success,1,3.56666666666667
52,admin.,married,secondary,0,-732,1,1,unknown,28,may,2,-1,0,unknown,0,1.01666666666667
40,technician,married,secondary,0,2266,0,0,cellular,16,oct,1,147,5,failure,1,7.45
31,services,single,secondary,0,1510,1,0,cellular,13,may,4,176,1,failure,0,1.2
43,technician,married,tertiary,0,2643,0,0,telephone,4,may,5,-1,0,unknown,1,5.51666666666667
70,retired,married,primary,0,2795,0,0,cellular,8,jan,2,-1,0,unknown,1,5.01666666666667
26,admin.,single,tertiary,0,313,0,1,cellular,26,feb,2,-1,0,unknown,1,3.5
30,blue-collar,married,primary,0,124,1,0,unknown,28,aug,1,775,2,other,0,0.0833333333333333
32,technician,married,tertiary,0,2976,1,0,cellular,5,feb,1,175,5,failure,1,13.05
45,admin.,married,unknown,0,5511,0,0,cellular,2,jul,1,-1,0,unknown,1,4.53333333333333
43,technician,divorced,unknown,0,4389,0,0,cellular,8,apr,1,-1,0,unknown,1,10.3
61,management,married,tertiary,0,267,0,0,cellular,21,oct,3,184,1,success,1,3.2
41,blue-collar,single,secondary,1,1085,1,1,cellular,7,jul,1,-1,0,unknown,1,9.98333333333333
56,blue-collar,single,secondary,0,663,0,1,cellular,8,jul,3,-1,0,unknown,1,13.65
43,technician,divorced,secondary,0,1612,0,0,cellular,25,may,2,353,1,other,1,4.36666666666667
31,technician,single,secondary,0,388,0,0,cellular,21,aug,2,-1,0,unknown,0,1.91666666666667
29,technician,married,secondary,0,2326,0,0,cellular,6,mar,1,-1,0,unknown,1,3.25
28,management,single,tertiary,0,390,0,0,cellular,29,sep,1,232,4,success,1,14.0833333333333
59,retired,divorced,secondary,0,23,0,0,cellular,7,jul,1,-1,0,unknown,0,1.1
32,services,single,secondary,0,2881,0,0,cellular,2,jul,1,-1,0,unknown,1,5.93333333333333
19,student,single,secondary,0,329,0,0,cellular,22,oct,2,-1,0,unknown,1,4.2
34,management,single,tertiary,0,395,1,0,cellular,16,apr,2,-1,0,unknown,0,5.26666666666667
63,retired,married,secondary,0,474,0,0,cellular,25,jan,1,-1,0,unknown,1,7.05
37,admin.,divorced,secondary,0,-165,1,0,unknown,3,jun,2,-1,0,unknown,0,0.8
30,technician,single,secondary,0,1499,0,0,cellular,26,aug,21,-1,0,unknown,0,1.1
56,blue-collar,married,secondary,0,2750,0,0,cellular,11,aug,2,-1,0,unknown,0,1.91666666666667
31,management,married,tertiary,0,827,0,0,unknown,20,may,1,-1,0,unknown,0,0.633333333333333
21,blue-collar,single,secondary,1,-59,1,1,unknown,4,jun,1,-1,0,unknown,0,1.38333333333333
46,management,divorced,tertiary,0,624,0,0,cellular,18,mar,1,276,1,other,1,7
37,services,married,secondary,0,2128,0,0,unknown,18,jun,1,-1,0,unknown,0,1.75
60,retired,married,secondary,0,938,0,0,cellular,13,jan,3,-1,0,unknown,1,6.33333333333333
49,technician,divorced,secondary,0,57,0,0,cellular,21,aug,3,-1,0,unknown,0,6.6
68,retired,married,secondary,0,1443,0,0,telephone,21,dec,2,257,1,success,1,34.3666666666667
39,management,married,tertiary,0,2763,1,0,unknown,2,jun,2,-1,0,unknown,1,8.76666666666667
36,admin.,married,secondary,0,39,1,0,cellular,7,apr,2,-1,0,unknown,0,3.23333333333333
31,blue-collar,married,secondary,0,152,1,1,cellular,8,jul,1,-1,0,unknown,1,13.85
58,housemaid,married,primary,0,2387,0,0,unknown,18,jun,2,-1,0,unknown,0,0.916666666666667
39,admin.,divorced,secondary,0,458,0,0,cellular,21,nov,2,-1,0,unknown,0,12.4
36,technician,married,tertiary,0,4596,1,0,cellular,16,apr,2,-1,0,unknown,1,15.0166666666667
39,self-employed,married,secondary,0,656,0,0,cellular,29,jan,3,-1,0,unknown,0,5.15
52,blue-collar,married,primary,0,9444,0,0,cellular,7,jul,3,-1,0,unknown,0,4.51666666666667
57,entrepreneur,married,unknown,0,975,1,1,cellular,22,jul,4,-1,0,unknown,0,3.93333333333333
41,admin.,single,secondary,0,812,0,1,unknown,11,jun,4,-1,0,unknown,1,9.71666666666667
42,management,divorced,tertiary,0,1775,1,0,telephone,5,feb,5,-1,0,unknown,0,4.6
24,student,single,secondary,0,382,0,0,cellular,30,apr,2,-1,0,unknown,1,9.45
33,management,divorced,tertiary,0,2695,1,0,cellular,12,aug,3,-1,0,unknown,0,11.85
31,technician,married,tertiary,0,6562,1,0,cellular,19,aug,2,-1,0,unknown,0,1.96666666666667
46,management,married,tertiary,0,2199,0,0,telephone,27,may,1,-1,0,unknown,0,2.43333333333333
44,technician,married,secondary,0,78,1,0,cellular,7,may,1,357,1,failure,0,2.03333333333333
31,services,single,secondary,0,-205,0,0,cellular,1,sep,1,579,1,failure,1,8.01666666666667
43,technician,divorced,secondary,0,773,1,0,cellular,17,apr,2,-1,0,unknown,0,6.63333333333333
45,management,married,tertiary,0,1866,0,0,unknown,11,jun,7,-1,0,unknown,0,1.93333333333333
77,retired,married,primary,0,1385,0,0,telephone,8,sep,4,-1,0,unknown,0,2.66666666666667
51,blue-collar,married,secondary,0,814,1,0,cellular,14,may,8,-1,0,unknown,0,0.283333333333333
34,management,single,unknown,0,1534,1,0,cellular,16,apr,1,147,7,other,0,2.6
60,management,divorced,secondary,0,0,1,0,telephone,13,may,4,350,6,failure,0,1.08333333333333
29,admin.,single,secondary,0,345,0,0,cellular,11,mar,3,-1,0,unknown,0,1
47,blue-collar,married,tertiary,0,1707,0,0,cellular,27,aug,7,-1,0,unknown,0,1.18333333333333
56,technician,married,primary,0,314,1,1,unknown,5,jun,1,-1,0,unknown,0,1.25
59,technician,married,tertiary,0,-91,0,0,unknown,25,jun,1,-1,0,unknown,0,2.61666666666667
87,retired,divorced,primary,0,6746,0,0,telephone,21,oct,1,-1,0,unknown,1,12.4833333333333
35,management,married,primary,0,0,1,1,cellular,9,apr,3,-1,0,unknown,0,4.33333333333333
47,blue-collar,married,primary,0,4227,1,0,cellular,13,may,1,-1,0,unknown,1,10.9833333333333
31,student,single,unknown,0,376,0,0,cellular,16,nov,1,96,2,other,0,3.36666666666667
47,services,married,primary,0,6,0,0,cellular,27,aug,4,-1,0,unknown,0,1.05
53,self-employed,married,tertiary,0,235,0,0,unknown,18,jun,3,-1,0,unknown,0,1.86666666666667
49,blue-collar,married,primary,0,327,1,0,unknown,16,may,2,-1,0,unknown,0,2.3
36,management,married,tertiary,0,521,0,1,cellular,18,nov,2,152,1,other,0,2.25
31,admin.,married,secondary,0,1229,0,0,cellular,12,apr,1,-1,0,unknown,1,2.93333333333333
38,technician,married,secondary,0,0,1,1,cellular,15,jul,4,-1,0,unknown,0,2.43333333333333
28,services,single,secondary,0,1347,0,0,telephone,11,oct,2,108,14,other,0,5.28333333333333
41,management,married,tertiary,0,-412,1,0,cellular,29,jan,1,195,5,other,0,1.41666666666667
25,technician,single,tertiary,0,3630,0,0,telephone,9,jun,7,-1,0,unknown,1,3.68333333333333
35,admin.,divorced,secondary,0,437,1,0,unknown,4,jun,1,-1,0,unknown,1,15.1333333333333
29,management,married,tertiary,0,198,1,0,cellular,3,aug,1,-1,0,unknown,0,19.65
41,admin.,married,secondary,0,-18,1,1,unknown,2,jun,6,-1,0,unknown,0,1.38333333333333
19,student,single,primary,0,245,0,0,telephone,10,nov,2,110,2,other,0,1.63333333333333
41,entrepreneur,married,primary,0,0,0,0,cellular,3,jul,2,389,1,other,1,7.3
47,blue-collar,married,primary,0,159,1,0,unknown,13,may,2,-1,0,unknown,0,12.85
42,management,married,tertiary,0,6060,1,0,cellular,30,apr,1,350,2,failure,1,5.26666666666667
55,management,single,tertiary,0,430,0,0,cellular,29,aug,4,-1,0,unknown,0,1.31666666666667
49,services,married,unknown,0,1990,1,0,cellular,19,nov,4,-1,0,unknown,0,0.733333333333333
37,management,divorced,tertiary,0,1775,0,0,cellular,15,jul,5,-1,0,unknown,1,8.56666666666667
30,student,single,tertiary,0,7513,0,0,cellular,11,aug,2,-1,0,unknown,0,4.48333333333333
31,management,married,tertiary,0,140,0,0,cellular,6,feb,8,212,4,other,0,0.15
34,blue-collar,single,secondary,1,-369,1,0,unknown,23,may,2,-1,0,unknown,0,5.88333333333333
45,technician,married,secondary,0,2403,0,0,cellular,21,nov,1,-1,0,unknown,0,3.45
54,retired,divorced,tertiary,0,0,0,0,unknown,13,may,1,-1,0,unknown,1,10.3
50,blue-collar,married,secondary,0,1400,1,0,cellular,11,may,1,-1,0,unknown,0,3.15
27,unknown,single,secondary,0,1187,0,0,telephone,26,feb,1,101,1,failure,1,3.86666666666667
70,retired,married,secondary,0,616,0,0,cellular,27,oct,1,-1,0,unknown,0,1.48333333333333
35,admin.,married,tertiary,0,690,0,0,cellular,16,oct,1,-1,0,unknown,0,1.8
58,entrepreneur,married,secondary,0,496,0,0,cellular,22,apr,1,-1,0,unknown,1,2.2
58,retired,divorced,secondary,0,1080,1,0,cellular,29,jul,2,-1,0,unknown,1,17.6333333333333
50,technician,married,secondary,0,1234,1,0,unknown,5,may,2,-1,0,unknown,0,3.41666666666667
29,blue-collar,single,secondary,0,1472,0,0,cellular,18,may,2,-1,0,unknown,0,4.1
30,management,married,tertiary,0,1882,1,0,cellular,11,aug,5,-1,0,unknown,0,4.15
44,admin.,single,secondary,0,733,1,0,cellular,4,dec,2,105,5,success,1,6
45,management,married,tertiary,0,876,0,0,unknown,16,may,1,-1,0,unknown,0,2.96666666666667
53,blue-collar,single,primary,0,354,1,0,cellular,29,jan,1,226,2,failure,0,2.21666666666667
31,management,single,tertiary,0,999,1,0,cellular,13,apr,5,-1,0,unknown,0,3.11666666666667
30,blue-collar,married,secondary,0,1,0,1,cellular,9,jul,1,-1,0,unknown,0,5.78333333333333
28,management,single,tertiary,0,0,0,0,telephone,27,may,2,-1,0,unknown,0,3.3
50,technician,married,secondary,0,0,0,0,cellular,7,jul,2,-1,0,unknown,0,2.53333333333333
29,management,single,tertiary,0,428,0,0,cellular,22,may,2,-1,0,unknown,1,4.88333333333333
34,management,single,tertiary,0,699,0,0,cellular,26,may,1,-1,0,unknown,0,1.1
44,management,married,tertiary,0,1138,0,0,cellular,27,aug,3,-1,0,unknown,1,8.71666666666667
31,management,single,tertiary,0,0,0,0,cellular,19,aug,4,-1,0,unknown,0,2.58333333333333
50,technician,divorced,secondary,0,636,1,0,cellular,6,may,2,254,23,other,0,2.11666666666667
43,services,married,secondary,0,-236,1,0,cellular,28,jul,7,-1,0,unknown,1,12.4166666666667
80,retired,married,primary,0,997,0,0,cellular,28,jan,1,91,3,success,1,2.51666666666667
75,retired,married,tertiary,0,2991,0,0,cellular,22,apr,1,-1,0,unknown,1,4
42,management,married,primary,0,5310,1,0,cellular,25,nov,2,97,4,success,1,16.1333333333333
35,services,single,tertiary,0,0,0,0,cellular,3,jul,1,-1,0,unknown,1,11.7333333333333
31,technician,single,secondary,0,205,1,0,unknown,3,jun,2,-1,0,unknown,0,5.7
52,management,divorced,tertiary,0,2104,0,0,cellular,3,jun,2,-1,0,unknown,1,3.5
55,blue-collar,married,primary,0,842,0,0,telephone,31,jul,2,-1,0,unknown,0,2.4
75,retired,married,primary,0,1413,0,0,cellular,1,sep,2,188,2,success,1,8.86666666666667
52,technician,single,secondary,0,36,1,0,unknown,16,may,1,-1,0,unknown,0,5.58333333333333
43,management,married,tertiary,0,79,0,0,cellular,26,may,1,-1,0,unknown,1,10.6666666666667
51,blue-collar,married,secondary,0,500,0,0,cellular,14,may,1,-1,0,unknown,0,7.85
27,blue-collar,single,secondary,0,100,1,0,cellular,11,may,4,367,1,failure,0,2.95
47,blue-collar,married,primary,0,673,1,1,unknown,6,jun,4,-1,0,unknown,0,1.96666666666667
36,admin.,married,secondary,0,96,0,0,cellular,30,apr,1,87,1,success,1,3.46666666666667
33,entrepreneur,single,secondary,0,278,0,0,cellular,1,feb,5,-1,0,unknown,1,9.38333333333333
29,self-employed,married,secondary,0,425,1,0,unknown,5,jun,15,-1,0,unknown,1,9.36666666666667
43,blue-collar,single,secondary,0,318,1,0,unknown,5,jun,2,-1,0,unknown,1,12.2666666666667
53,admin.,married,secondary,0,1796,0,0,telephone,16,mar,1,91,2,success,1,4.91666666666667
38,admin.,married,secondary,0,532,1,0,cellular,23,jul,1,-1,0,unknown,0,1.58333333333333
31,self-employed,single,tertiary,0,17924,1,0,cellular,21,nov,3,-1,0,unknown,0,10.1333333333333
